YORF	NAME	PROCESS	FUNCTION	MICROARRAY_CLASSIFICATION	TRADITIONAL_CLASSIFICATION	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
YOL100W	PKH2	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01209	-0.01104	-0.00518	0.0101	-0.00025	-0.00001	-0.01042	0.00185	-0.00039	-0.00554	0.00001	-0.00893	-0.007	-0.00483	-0.00727	-0.00824	0.00016	0.00307
YOL119C	None	biological_process_unknown_	molecular_function_unknown_	G2/M	None	-0.01018	-0.00917	-0.01039	0.00078	0.00402	-0.00591	-0.00978	0.00632	-0.00181	0.00127	-0.00586	0.01161	-0.02739	0.0075	0.01903	0.00873	-0.00099	-0.01519
YOL136C	PFK27	biological_process_unknown_	6-phosphofructo-2-kinase_	None	None	-0.01089	-0.00536	-0.00672	0.00018	-0.00215	0.00878	-0.02594	-0.01053	0.00688	0.00885	0.01492	0.0127	0.0109	-0.00467	0.00462	0.01228	0.01108	-0.01073
YOL154W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01329	-0.0062	-0.00118	0.00161	-0.0101	0.01407	-0.03679	0.0037	-0.00089	-0.02117	0.04264	0.00806	0.01489	0.0362	-0.00879	0.03493	0.02944	-0.01478
YOR040W	GLO4	carbohydrate_metabolism_	hydroxyacylglutathione_hydrolase_	None	None	-0.00921	-0.00812	-0.00586	0.00944	-0.00766	0.00576	-0.0242	-0.00231	-0.01235	-0.01342	0.0169	-0.00346	0.02083	0.02288	-0.00763	0.01167	0.02248	-0.00784
YOR059C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00886	-0.00613	0.00153	-0.00602	-0.02631	0.00192	-0.00293	0.00112	0.01457	-0.00207	0.02869	0.00065	0.02335	0.00257	0.0231	0.00737	0.01611	-0.00582
YOR102W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00934	-0.00966	-0.00852	-0.00058	-0.0207	0.01483	-0.00826	0.01548	0.00568	-0.02374	-0.00073	0.0047	-0.00432	-0.01721	0.00183	-0.00977	-0.00387	0.01381
YOR104W	None	biological_process_unknown_	molecular_function_unknown_	G2/M	None	-0.01138	-0.00968	-0.01649	0.00884	-0.02615	0.00288	-0.0107	0.00947	-0.00195	-0.01525	-0.00225	-0.0007	-0.00213	-0.00159	-0.01071	-0.02335	-0.0006	0.00043
YOR120W	GCY1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00668	-0.00426	0.01062	0.00939	-0.00309	0.0133	-0.0224	0.00691	0.00909	-0.00782	-0.00947	0.01032	-0.00681	0.0025	0.01155	-0.02011	-0.01156	-0.01297
YOR123C	LEO1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00421	-0.01277	-0.00802	0.02177	0.02142	0.01659	0.01113	-0.00244	0.00502	-0.01949	0.00551	-0.00068	-0.01823	-0.02971	-0.00415	-0.00294	0.00441	-0.00611
YOR155C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00709	-0.00359	-0.00567	-0.0037	0.00762	0.01262	-0.01246	0.00377	-0.01467	0.00086	0.01106	0.01078	0.01842	0.00899	-0.00989	0.00604	0.00117	-0.02149
YOR262W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01156	-0.0082	-0.0086	-0.00179	-0.02239	-0.01088	-0.02294	0.01192	-0.01905	-0.01341	0.00162	0.01308	-0.00181	-0.01386	0.01201	-0.01913	0.01114	0.00305
YOR272W	YTM1	cytoskeleton_organization_and_biogenesis_	cytoskeletal_protein_binding_protein_	None	None	-0.01025	-0.00784	-0.0074	0.00465	-0.00138	-0.00854	-0.00415	0.00363	-0.01387	-0.02511	-0.00468	0.01233	-0.01251	-0.01055	0.00593	-0.00875	0.00426	0.00481
YOR292C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01659	-0.01434	0.00652	0.00687	-0.01835	0.01431	-0.01651	0.00947	0.00252	-0.03226	-0.04088	-0.03254	-0.02574	0.00358	0.01334	-0.00139	-0.02736	0.0162
YPL011C	TAF47	transcription_initiation_from_Pol_II_promoter*_	general_RNA_polymerase_II_transcription_factor_	None	None	-0.00969	-0.01131	-0.00655	-0.00424	-0.02178	0.00141	0.00503	0.01174	0.00087	0.00887	0.00079	-0.00725	0.01608	-0.01137	0.0041	0.00667	-0.0015	0.00222
YPL020C	ULP1	G2/M_transition_of_mitotic_cell_cycle_	cysteine-type_peptidase_	None	None	-0.01105	-0.00725	-0.00094	0.01191	-0.00541	-0.01162	-0.01183	-0.00256	-0.00648	-0.00598	0.00256	0.00086	-0.00687	-0.01369	-0.00046	0.00044	-0.00392	-0.00749
YPL022W	RAD1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01047	-0.00784	0.00308	0.00873	0.00978	-0.0098	-0.01941	-0.00254	-0.00848	0.00583	0.01899	-0.00513	0.00773	-0.01044	0.00115	-0.01663	0.00075	-0.009
YPL149W	APG5	autophagy*_	molecular_function_unknown_	None	None	-0.01109	-0.00014	-0.01411	-0.01002	-0.01792	0.00619	-0.00093	0.00874	-0.00472	0.00098	0.03169	0.00778	0.02253	-0.00375	0.00582	0.01164	0.02072	-0.00836
YPL173W	MRPL40	protein_biosynthesis_	structural_protein_of_ribosome_	None	None	-0.00978	-0.00519	-0.00454	-0.00949	-0.00859	-0.00003	-0.01805	0.00318	0.00817	0.00542	0.02923	0.0112	0.00527	-0.00728	0.03093	0.03322	-0.00428	-0.01495
YPL210C	SRP72	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00606	-0.00397	0.00189	0.00213	0.00279	-0.00898	-0.00513	-0.00971	-0.01091	-0.01145	0.00788	0.00449	-0.00768	-0.00778	0.00277	0.00133	0.00371	-0.01507
YPL254W	HFI1	transcription_	molecular_function_unknown_	None	None	-0.00685	-0.01107	-0.00178	0.01843	-0.00264	0.0159	-0.00586	0.01617	0.00328	-0.01004	0.00883	-0.01917	0.00752	-0.00177	0.01232	0.00384	-0.00577	-0.00436
YPR054W	SMK1	biological_process_unknown_	MAP_kinase_	None	None	-0.00734	-0.00624	-0.00962	-0.01386	-0.00087	0.0078	0.00331	0.00031	0.00192	0.01355	0.01965	0.00162	0.02076	0.00852	-0.00711	-0.00798	0.00835	-0.01149
YPR084W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01327	-0.01048	-0.00663	-0.01152	-0.01697	0.00107	0.00457	0.0093	0.01429	0.00199	0.0097	0.00871	0.00883	-0.00381	-0.00803	0.01479	0.00152	0.01186
YPR121W	THI22	vitamin_B1_biosynthesis_	phosphomethylpyrimidine_kinase_	None	None	-0.01081	-0.00936	-0.00573	-0.0012	-0.00994	-0.00711	-0.00982	-0.00126	-0.00427	-0.00398	-0.00043	-0.0069	-0.01185	-0.00399	0.00228	0.00403	-0.00485	-0.0043
YPR143W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01063	-0.00386	-0.00235	0.00352	-0.01629	-0.00592	-0.01187	0.01297	-0.00722	-0.02062	0.01719	0.00235	-0.00939	-0.00763	0.00886	0.00144	-0.00471	-0.00665
YAR027W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.0136	-0.01154	0.01625	0.0175	0.01694	-0.008	-0.0037	-0.02905	-0.00167	-0.00386	-0.0142	-0.01316	0.01219	0.00861	0.02795	0.00961	-0.00561	0.00335
YAR031W	PRM9	mating_(sensu_Saccharomyces)_	molecular_function_unknown_	None	None	-0.02809	-0.00063	-0.01504	0.02133	0.01039	-0.02238	0.01924	-0.03753	0.00395	-0.01098	-0.01148	-0.0127	0.00751	-0.00515	-0.018	0.01488	-0.02118	0.01079
YAR062W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01144	-0.01299	0.00555	0.00256	-0.00385	-0.00049	-0.01029	-0.01798	0.00095	-0.00068	0.00047	-0.01516	-0.00927	0.01145	-0.01369	-0.00312	-0.02336	-0.00802
YBR098W	MMS4	DNA_repair_	transcription_co-activator_	None	None	-0.01354	-0.01025	0.02945	0.00993	0.01346	-0.01313	-0.02968	-0.0368	0.01141	-0.0113	-0.02464	-0.01655	0.00972	0.00584	0.00218	0.00502	-0.02943	-0.00343
YBR136W	MEC1	DNA_recombination*_	inositol/phosphatidylinositol_kinase_	None	None	-0.01186	-0.01813	0.01477	0.01732	-0.00478	-0.01804	0.00187	-0.0435	0.01664	0.00835	0.00533	-0.00192	0.00784	0.0096	-0.00698	0.01096	-0.02885	-0.01431
YEL061C	CIN8	mitotic_chromosome_segregation*_	microtubule_motor_	S	None	-0.00904	-0.00986	0.00928	-0.02704	-0.00411	0.01087	-0.00386	-0.0134	0.00058	0.01737	0.02001	-0.0182	-0.00494	-0.00137	0.00693	0.00356	-0.0115	-0.00328
YGL208W	SIP2	transcription_	molecular_function_unknown_	None	None	-0.01502	-0.02014	0.01133	0.01414	-0.00296	-0.00232	0.00016	-0.00505	0.01141	0.00595	-0.00484	-0.00284	0.00517	0.00771	-0.00848	-0.01849	-0.00115	0.02235
YGR010W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00862	-0.01177	0.00989	0.00394	-0.00741	0.00229	0.00456	0.00525	0.00263	-0.00584	0.00263	0.00089	0.00459	-0.00038	0.00434	-0.00471	-0.004	-0.00471
YJL116C	NCA3	biological_process_unknown_	molecular_function_unknown_	None	None	-0.0148	-0.0091	0.00973	0.0081	0.00812	0.00865	-0.0223	0.00495	0.00544	0.07939	-0.00874	0.03045	0.01705	0.0304	0.02211	-0.0667	-0.00919	-0.01242
YLR089C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00711	-0.00494	-0.01435	-0.00715	0.00388	0.00523	-0.00113	-0.00604	-0.0014	0.00293	-0.0053	0.00648	0.00474	-0.00131	-0.01118	0.00851	-0.00081	-0.01112
YNL180C	RHO5	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00517	-0.0055	-0.00783	0.01049	0.01484	0.01321	-0.00867	0.00905	0.00181	-0.0065	0.00208	0.00045	-0.00858	-0.01252	-0.00672	-0.00677	-0.00266	-0.01634
YNR030W	ECM39	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01171	-0.01164	0.00301	-0.00673	0.00027	0.01515	-0.00302	0.00773	-0.00064	-0.01157	0.01103	-0.01015	-0.01095	0.0009	-0.00369	0.00726	0.01401	0.02679
YPR112C	MRD1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01369	-0.00463	-0.01253	-0.00507	-0.00966	-0.021	0.00471	0.0338	-0.00206	-0.01915	0.00212	0.00195	0.00218	0.01085	0.02536	0.00309	0.01251	0.00129
YEL013W	VAC8	protein-vacuolar_targeting*_	molecular_function_unknown_	None	None	-0.01301	-0.0138	-0.00571	0.00554	0.00063	0.00501	-0.00997	-0.00396	-0.00399	0.00323	-0.00364	-0.02194	-0.00011	0.00775	-0.01069	0.00475	-0.00569	0.00321
YER099C	PRS2	histidine_biosynthesis*_	ribose-phosphate_pyrophosphokinase_	None	None	-0.00903	-0.0068	0.00442	-0.0128	0.04601	0.00696	0.03804	0.00885	0.01036	-0.02859	-0.00013	0.02377	0.00352	0.01149	0.02361	0.01528	-0.01952	-0.00979
YER103W	SSA4	stress_response*_	chaperone*_	None	None	-0.01152	-0.0069	0.00361	-0.00386	-0.00599	-0.00413	-0.01089	-0.02091	0.0039	-0.00368	-0.00326	0.00001	-0.01797	-0.00639	0.00382	0.01533	0.0124	-0.00224
YFR008W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01246	-0.01719	0.00083	0.00773	-0.02317	0.00069	-0.00409	-0.00524	-0.01044	0.00415	-0.00467	-0.01778	0.00424	-0.00119	-0.00394	0.02099	-0.0003	0.01229
YLR150W	STM1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01205	-0.00975	0.00097	-0.00266	0.00244	0.00109	0.00219	0.0059	0.00891	-0.02523	0.00617	-0.00032	-0.013	0.01657	-0.00718	-0.00133	0.01255	-0.00386
YNL084C	END3	cytokinesis*_	cytoskeletal_adaptor_	None	None	-0.00794	-0.00735	0.00173	0.00197	0.00723	0.00213	-0.00255	0.00373	-0.01297	-0.00609	-0.01944	0.00462	-0.00923	-0.00006	0	0.00405	0.00215	-0.00793
YNL112W	DBP2	biological_process_unknown_	RNA_helicase_	None	None	-0.01409	-0.00955	0.01102	-0.00887	0.01289	0.00037	0.02551	-0.00767	-0.0243	-0.01832	0.0067	0.0138	-0.01234	0.02733	0.01711	-0.02717	-0.0113	0.01481
YNL131W	TOM22	mitochondrial_translocation_	protein_transporter_	None	None	-0.00716	-0.00487	-0.00561	-0.00137	-0.00065	0.00515	-0.01281	0.00451	0.01026	-0.02487	-0.00024	0.00895	-0.00162	-0.00849	-0.0025	-0.00418	-0.00159	-0.01226
YNL135C	FPR1	biological_process_unknown_	peptidylprolyl_isomerase_	None	None	-0.00847	-0.00555	-0.0037	-0.00482	0.01529	-0.00088	-0.00547	-0.00721	0.00911	-0.01815	-0.00151	0.01713	-0.01039	-0.01357	0.01403	0.00699	-0.00946	-0.01433
YNL149C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00829	-0.01024	-0.00666	0.01396	-0.00892	-0.01046	-0.00863	0.01344	0.00267	-0.00961	0.00785	0.00099	-0.01001	-0.02051	0.00058	-0.00692	0.01417	-0.00839
YNL154C	YCK2	protein_phosphorylation*_	casein_kinase_I_	None	None	-0.00988	-0.01134	0.01727	-0.00479	-0.00898	0.00662	0.01741	0.01316	-0.00492	-0.01021	-0.01179	-0.00733	-0.00903	0.01115	-0.00194	0.00204	0.01092	0.01182
YNL156C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00645	-0.00585	0.01204	-0.00844	-0.00379	0.00329	0.01955	0.02082	0.02321	0.00478	0.00427	0.00457	0.00631	-0.01636	0.00652	-0.02132	0.01672	-0.00236
YNL301C	RPL18B	protein_biosynthesis_	structural_protein_of_ribosome_	None	None	-0.01083	-0.01015	-0.00534	-0.00174	0.00043	0.00805	0.00749	0.00235	0.01014	-0.02419	-0.00047	0.00597	0.00241	0.00768	0.00112	0.00661	-0.00969	0.00141
YNL303W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00676	-0.00585	-0.0076	0.00854	-0.00232	0.00795	-0.00895	0.00881	-0.0029	-0.0236	-0.00552	0.00652	0.00532	-0.00067	0.00527	0.01272	-0.01182	-0.0083
YOR096W	RPS7A	protein_biosynthesis_	structural_protein_of_ribosome_	None	None	-0.01098	-0.00895	-0.00713	-0.00077	-0.00134	0.01067	0.00867	0.01716	0.01475	-0.03434	-0.00774	-0.00518	-0.0056	0.02537	0.00477	0.00452	-0.01025	0.00258
YCR039C	MATALPHA2	transcription_regulation_from_Pol_II_promoter*_	transcription_co-repressor_	None	None	-0.00246	-0.00542	0.00487	0.01808	-0.03221	0.00251	0.00318	0.02114	0.00084	-0.00927	-0.00334	-0.01397	-0.00429	-0.00604	-0.0049	-0.01932	-0.01348	-0.02722
YCR041W	None	biological_process_unknown_	molecular_function_unknown_	G2/M	None	-0.00468	-0.00959	0.01295	0.01624	-0.02024	0.00213	0.00614	0.0281	-0.02251	0.00078	-0.0112	-0.01055	0.00831	0.00432	-0.00034	-0.03056	-0.00353	-0.01622
YCR043C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00451	-0.01201	0.00319	0.01528	-0.03879	0.00767	0.00418	0.01843	-0.01896	-0.00548	-0.01362	-0.00961	0.00764	-0.0032	0.00389	-0.02304	-0.00959	-0.01841
YDL099W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00537	-0.00472	0.01491	0.01328	-0.01542	-0.00031	-0.00962	0.02582	0.00044	-0.02396	-0.00938	-0.00413	-0.00479	0.00658	-0.01032	-0.01747	-0.00492	-0.01404
YDR089W	None	biological_process_unknown_	molecular_function_unknown_	S/G2	None	-0.00261	-0.01742	-0.02411	-0.00177	-0.01567	0.01711	0.03346	-0.01122	0.00293	0.02341	0.01317	-0.03236	-0.02201	-0.01794	0.01276	0.00947	0.00313	-0.01306
YDR194C	MSS116	RNA_splicing_	RNA_helicase_	None	None	-0.00885	-0.01211	0.01176	0.00873	-0.0049	-0.02203	0.0228	0.01848	-0.01436	0.01072	-0.00513	0.02093	-0.0022	-0.01157	-0.00389	0.03626	-0.00365	-0.01884
YER026C	CHO1	phosphatidylserine_biosynthesis_	CDP-diacylglycerol-serine_O-phosphatidyltransferase_	None	None	-0.01187	-0.01683	0.00172	-0.00086	-0.01507	0.00199	-0.0014	0.01101	0.0143	0.01152	-0.01352	0.00981	0.00247	0.00035	0.01514	0.00442	-0.00762	0.00529
YER069W	"ARG5,6"	ornithine_biosynthesis_	N-acetyl-gamma-glutamyl-phosphate_reductase*_	None	None	-0.00423	-0.01223	0.02257	0.00171	-0.00212	0.02576	0.01423	0.00593	-0.03132	-0.00182	0.02772	0.00118	-0.01169	0.03638	-0.00031	-0.00056	-0.01524	-0.02834
YER094C	PUP3	ubiquitin-dependent_protein_degradation_	multicatalytic_endopeptidase_	None	None	-0.00502	-0.00541	0.00843	-0.00142	-0.00257	0.00064	0.00138	0.02397	-0.00015	-0.00532	-0.0084	-0.00666	0.00485	-0.01286	0.00688	-0.00429	-0.00044	-0.01745
YFR010W	UBP6	deubiquitylation_	ubiquitin-specific_protease_	None	None	-0.01118	-0.00942	-0.00441	0.00869	0.01157	-0.00933	-0.00966	-0.00811	0.0038	0.00608	0.00794	-0.01349	-0.00408	-0.00846	-0.00205	0.00464	-0.00189	-0.01764
YGR013W	SNU71	mRNA_splicing_	molecular_function_unknown_	None	None	-0.01073	-0.01118	0.00348	0.00822	-0.00725	-0.00148	-0.00678	0.01	0.00556	0.00894	-0.00055	0.00643	0.00043	-0.0051	0.00175	-0.01196	-0.00268	-0.0032
YHL020C	OPI1	phospholipid_metabolism_	molecular_function_unknown_	None	None	-0.01278	-0.01701	0.00331	-0.00338	-0.01561	0.0065	0.0068	-0.00466	-0.01765	0.02677	0.00911	-0.00139	-0.00983	0.00319	0.01353	0.006	-0.001	0.01087
YHR121W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01357	-0.02124	0.00219	0.01524	-0.01202	-0.00132	0.00323	0.0033	0.00597	-0.00147	-0.01864	0.01522	-0.00037	-0.01572	0.00585	0.01295	-0.01194	0.01935
YIR041W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01116	-0.01777	0.0055	0.0047	-0.00412	0.00084	0.01841	-0.01728	0.01241	-0.00684	-0.00808	0.02446	0.00627	-0.03071	-0.03081	0.00261	0.01808	0.0155
YJL078C	PRY3	biological_process_unknown_	molecular_function_unknown_	G1	None	-0.00619	-0.00458	0.01786	-0.00532	0.02711	0.00135	-0.00301	0.00807	0.00238	-0.01988	0.02012	-0.0276	0.01852	-0.00951	-0.00367	-0.039	-0.00872	0.01216
YJL082W	IML2	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00869	-0.00571	-0.00135	0.01546	0.01581	0.01357	-0.00815	-0.01287	0.0129	0.00734	-0.00986	-0.00753	0.01	0.00344	0.00459	-0.00974	-0.00912	-0.01675
YKL019W	RAM2	protein_prenylation*_	protein_farnesyltransferase_	None	None	-0.00891	-0.00892	0.00514	0.00425	-0.00428	0.01173	-0.00106	0.01832	0.00404	-0.00999	0.0199	0.00926	-0.00824	-0.00735	0.00381	-0.00517	-0.00442	0.00422
YKL119C	VPH2	vacuolar_acidification*_	molecular_function_unknown_	None	None	-0.00868	-0.00821	-0.00132	-0.00389	-0.01435	0.01337	-0.01121	0.01504	-0.01001	-0.01572	-0.01775	-0.00322	0.01038	-0.00149	0.02311	0.00196	-0.00148	0.0068
YKL123W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00606	-0.01215	-0.00279	0.00776	-0.00282	0.01953	0.00091	0.00666	-0.00009	0.00078	-0.01033	-0.01307	0.01653	-0.0099	0.01883	-0.01129	-0.00398	0.00111
YLL037W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00972	-0.00683	-0.00958	-0.00208	-0.00842	-0.004	-0.00671	0.00368	0.00578	-0.01747	-0.00876	-0.0027	0.00308	-0.00626	0.00283	-0.01067	-0.0024	0.00366
YLR017W	MEU1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01218	-0.00754	-0.01147	-0.01094	0.00921	-0.0012	0.00065	0.00018	0.0055	-0.02051	-0.00484	0.00085	0.00191	-0.00483	0.00689	-0.0062	-0.00343	0.00946
YLR093C	NYV1	non-selective_vesicle_fusion_	v-SNARE_	None	None	-0.00567	-0.00468	0.00654	-0.00009	-0.00303	0.00946	0.00617	0.00945	0.00081	-0.0097	0.00896	0.00391	-0.01187	-0.00574	-0.00189	-0.00083	-0.00629	-0.00955
YLR201C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01052	-0.00793	-0.01165	-0.00223	0.01341	0.00004	-0.0026	-0.00547	0.00465	-0.00752	-0.00181	0.01588	-0.00116	-0.00329	0.00144	-0.0054	-0.00355	-0.00248
YNL101W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00918	-0.01442	-0.01155	0.01341	0.00327	0.00577	-0.0059	-0.00695	0.0041	-0.0101	0.01347	-0.00349	-0.01685	-0.01815	-0.01197	0.00705	0.01668	-0.00359
YNL254C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00648	-0.00654	-0.00945	0.00541	-0.01691	0.00178	-0.00405	0.003	-0.00953	-0.01663	-0.02646	-0.00764	0.01252	-0.02604	0.00971	0.00103	-0.00186	-0.0091
YNL311C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00415	-0.01595	-0.00602	0.01839	0.01279	0.03583	0.00101	0.00723	-0.00327	-0.01735	0.01254	-0.00192	0.00153	0.00191	0.00676	0.00422	0.01081	0.00325
YNR025C	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00817	-0.00098	-0.00775	-0.00116	-0.00396	-0.0013	-0.0218	0.00319	-0.01186	-0.02492	0.00738	0.00951	0.02302	0.00994	0.00225	0.00746	0.00563	-0.02372
YNR031C	SSK2	protein_phosphorylation*_	MAP_kinase_kinase_kinase_	None	None	-0.01312	-0.00969	0.00445	-0.01896	0.01108	-0.00294	0.01605	-0.02888	-0.01324	0.00969	-0.02161	-0.00559	-0.00547	0.02404	-0.0022	-0.00678	-0.00659	0.00662
YNR033W	ABZ1	ribosomal_large_subunit_nucleus_export_	para-aminobenzoic_acid_(PABA)_synthase_	None	None	-0.00659	-0.00524	-0.00472	-0.00515	0.00623	-0.00027	-0.00406	0.00221	0.00891	-0.01602	0.00353	-0.00087	-0.00466	-0.02944	-0.0081	-0.0123	0.00623	-0.01161
YOR311C	HSD1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00872	-0.0093	-0.01227	0.00284	-0.00169	0.00329	-0.00003	0.00238	0.00551	-0.0115	-0.00206	0.0019	0.00338	-0.00582	0.00572	-0.01414	-0.00724	-0.00107
YOR342C	None	biological_process_unknown_	molecular_function_unknown_	M/G1	None	-0.02215	0.00139	0.02003	-0.00002	0.03526	-0.02364	-0.01953	0.00179	-0.00907	-0.03174	-0.01443	0.00323	0.02161	-0.02385	0.00619	0.01152	-0.01905	0.02094
YPL243W	SRP68	biological_process_unknown_	molecular_function_unknown_	None	None	-0.0109	-0.00827	-0.00422	-0.00736	-0.01277	-0.01009	0.00789	0.02519	0.00931	0.00214	-0.00556	-0.00988	0.01393	0.00558	0.00937	-0.01238	0.00595	0.00336
YAL002W	VPS8	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00144	-0.00454	0.01301	0.00438	-0.00304	-0.00564	0.01396	-0.02278	0.00237	-0.00078	-0.01021	-0.04485	0.008	-0.00364	0.00427	0.00216	-0.00975	-0.02917
YAL029C	MYO4	"mRNA_localization,_intracellular_"	microfilament_motor_	None	None	-0.01652	-0.01887	0.00461	0.02361	-0.00998	-0.02282	-0.0108	-0.05324	-0.00827	0.02298	-0.0039	-0.01612	-0.00892	-0.00645	-0.03435	-0.02073	-0.01748	-0.01428
YAL031C	FUN21	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00868	-0.02303	-0.00228	0.04169	0.0046	0.00172	0.00259	-0.04537	-0.00015	0.00466	-0.00783	-0.02749	-0.00498	-0.01418	-0.0152	0.0057	-0.0209	-0.01407
YAL060W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00753	-0.01315	-0.00283	0.00174	0.01468	-0.00138	-0.01506	-0.02957	0.00763	0.02507	0.01149	-0.04226	-0.01723	-0.00467	-0.03337	0.0087	0.00713	-0.0289
YAL062W	GDH3	biological_process_unknown_	glutamate_dehydrogenase_(NADP+)_	None	None	-0.00883	-0.01028	-0.00141	0.01006	-0.00124	-0.0101	-0.00892	-0.03595	0.00391	0.00657	-0.00602	-0.04307	0.00104	-0.01717	-0.0211	0.00464	-0.03662	-0.04129
YAR002W	NUP60	biological_process_unknown_	molecular_function_unknown_	None	None	-0.00995	-0.00224	-0.01274	-0.01524	0.00284	-0.00605	0.00608	0.00776	-0.00162	-0.00811	-0.00586	-0.00393	-0.02246	0.01693	-0.02495	-0.00306	0.01866	-0.00657
YAR033W	None	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01685	-0.00394	-0.01149	0.01253	-0.0158	0.00245	0.00473	-0.01081	-0.00221	-0.01855	-0.01317	-0.01924	-0.0055	-0.00501	-0.01324	0.00089	-0.01644	-0.00084
YAR042W	SWH1	biological_process_unknown_	molecular_function_unknown_	None	None	-0.01219	-0.01339	0.00872	0.00389	-0.00201	-0.00938	0.00013	-0.02075	-0.01129	0.01586	-0.01346	-0.02556	0.01782	0.00762	0.00502	-0.01295	0.00639	0.00539
YBL027W	RPL19B	protein_biosynthesis_	structural_protein_of_ribosome_	None	None	-0.01551	-0.01334	0	-0.0009	0.00523	-0.01304	0.004	-0.02121	0.0098	0.01358	0.01449	0.01471	-0.01018	0.01453	-0.02614	-0.00505	-0.00938	-0.00639
